,date,open_dollar_eur,high_dollar_eur,low_dollar_eur,dollar_eur,Unnamed: 0.1,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply,wei_dyn_corr,wei_dollar_eur_gen_trend,diff_wei_trend,absdiiff
540,2020-01-17,0.8975,0.9017,0.8969,0.9016,1111.0,27.28,22.68,50.40000000000001,2.75,70.31,23.8,22.2,72.24,56.44000000000001,14.52,4.84,9.02,66.99,77.4,0.0,40.48,0.344005360119362,24.539,-15.07,0.1507
541,2020-01-20,0.9013,0.9025,0.9002,0.9009,1114.0,15.48,20.28,45.92,3.8,60.48,25.81,21.24,63.9,53.6,13.5,3.78,5.72,68.89,79.98,44.82,38.25,-0.257990975863292,32.518,7.978999999999999,0.07978999999999999
542,2020-01-21,0.9009,0.9022,0.8991,0.902,1115.0,17.63,24.7,51.52,4.3500000000000005,77.28,23.49,19.44,80.10000000000002,60.3,0.0,4.62,6.82,73.03999999999998,86.0,21.6,41.85,-0.152035664665474,29.483,-3.035,0.030350000000000002
543,2020-01-22,0.902,0.903,0.9006,0.9011,1116.0,15.91,24.44,52.64000000000001,3.8,84.0,26.1,19.8,85.5,59.63,25.5,4.83,9.79,73.03999999999998,86.0,42.66,45.0,-0.262982386689733,35.935,6.452000000000003,0.06452000000000002
544,2020-01-23,0.9011,0.9058,0.8999,0.9042,1117.0,16.77,25.22,51.52,3.1500000000000004,83.16,27.55,19.44,90.0,62.98,12.6,5.04,10.01,67.22999999999999,84.28,0.0,40.5,0.0571718947783191,23.489,-12.446000000000002,0.12446000000000002
545,2020-01-24,0.904,0.9071,0.9039,0.9063,1118.0,14.62,23.14,55.44000000000001,2.9000000000000004,74.75999999999998,27.84,20.88,84.60000000000002,59.63,12.9,4.83,9.35,66.39999999999999,81.7,32.40000000000001,39.6,-0.445271594230726,31.296,7.806999999999999,0.07806999999999999
546,2020-01-27,0.9063,0.908,0.9054,0.9074,1121.0,11.78,21.58,52.08000000000001,4.3500000000000005,75.6,26.7,18.02,79.2,57.8,30.4,4.41,10.44,60.8,79.98,42.74999999999999,38.7,-0.30098165137295896,32.997,1.7010000000000003,0.017010000000000004
547,2020-01-28,0.9073,0.9089,0.9065,0.907,1122.0,12.92,24.96,52.08000000000001,3.7,79.8,26.7,18.02,83.7,62.56,0.0,5.04,9.48,66.12,85.14,44.46,41.28,-0.14021562189372902,35.286,2.289000000000001,0.02289000000000001
548,2020-01-29,0.907,0.9095,0.9063,0.908,1123.0,12.16,25.74,50.40000000000001,3.1500000000000004,76.44,28.8,17.68,88.2,60.52,16.34,5.04,9.96,60.8,84.28,22.23,40.42,0.10182537572709899,28.20300000000001,-7.082999999999995,0.07082999999999995
549,2020-01-30,0.9077,0.9082,0.9055,0.9059,1124.0,14.06,24.7,49.84,2.95,81.48,26.4,18.02,85.5,64.60000000000001,16.72,5.04,8.879999999999997,60.04,85.14,45.6,38.27,-0.232995581890314,35.948,7.744999999999994,0.07744999999999994
550,2020-01-31,0.9062,0.9074,0.901,0.9011,1125.0,12.54,21.84,54.88,2.7,71.39999999999998,26.7,17.0,78.3,56.44000000000001,16.72,4.62,8.04,52.44,80.84,22.8,35.26,0.0516321208484219,27.038,-8.91,0.0891
551,2020-02-03,0.9019,0.9053,0.9012,0.904,1128.0,28.88,23.14,47.3,4.800000000000002,63.2,31.0,25.92,66.43,47.57,0.0,17.009999999999998,7.8,70.5,77.4,8.399999999999999,40.92,-0.22096442013996198,26.811,-0.2270000000000003,0.002270000000000003
552,2020-02-04,0.904,0.9061,0.9033,0.9052,1129.0,31.92,25.48,52.8,3.9,74.4,29.14,27.84,79.17,50.92,9.5,19.32,5.04,74.25,86.0,9.1,43.12,-0.3882823446829029,30.03,3.219000000000001,0.03219000000000001
553,2020-02-05,0.9052,0.9093,0.9047,0.9088,1130.0,30.02,25.22,50.05,4.2,73.60000000000002,22.63,27.2,78.26,54.27,9.5,18.9,8.64,70.5,82.56,0.0,40.92,-0.343890491328979,26.4345,-3.5955000000000013,0.035955000000000015
554,2020-02-06,0.9088,0.9118,0.9079,0.9105,1131.0,29.64,24.18,48.95,3.6,76.80000000000003,22.32,26.88,80.99000000000002,53.6,9.69,19.11,5.4,70.5,81.7,18.2,39.16,-0.4802851960800521,31.7335,5.299,0.05299
555,2020-02-07,0.9104,0.9137,0.9097,0.9134,1132.0,31.54,22.62,51.15000000000001,3.2,71.2,22.94,30.08,72.8,52.26000000000001,9.88,18.48,12.0,57.75,79.12,0.0,39.16,-0.32635847131942497,25.9255,-5.808,0.05808
556,2020-02-10,0.9133,0.9164,0.9121,0.9162,1135.0,32.800000000000004,23.4,50.96000000000001,4.0,73.03999999999998,27.9,28.71,79.8,54.51,0.0,20.68,8.91,64.61,78.2,24.32,38.64,-0.48133690941836,34.008,8.082500000000003,0.08082500000000004
557,2020-02-11,0.9161,0.9176,0.9149,0.9156,1136.0,36.8,25.74,56.00000000000001,3.04,83.0,26.97,28.71,89.3,56.58,6.37,20.9,6.6,68.16,81.6,16.0,39.48,-0.21547564146695491,34.662,0.6539999999999964,0.006539999999999963
558,2020-02-12,0.9157,0.9201,0.915,0.9195,1137.0,35.2,25.48,53.2,2.68,81.33999999999997,25.42,28.05,88.35,57.27,9.75,20.68,4.84,65.32,82.45,24.96,40.74,0.00381663013829958,36.486,1.8239999999999978,0.01823999999999998
559,2020-02-13,0.9196,0.9227,0.9181,0.9223,1138.0,33.2,24.7,50.96000000000001,2.48,78.85,24.8,29.04000000000001,89.3,55.88999999999999,6.63,21.56,4.73,60.35,81.6,24.96,39.06,0.26245267291346,35.291,-1.1950000000000005,0.011950000000000006
560,2020-02-14,0.9223,0.9231,0.9204,0.923,1139.0,30.8,20.02,47.040000000000006,2.2,66.39999999999999,24.49,32.34,76.0,47.61,0.0,19.14,5.28,48.99,73.95,26.24,34.02,0.30588382418233195,32.11,-3.1809999999999974,0.03180999999999998
561,2020-02-17,0.9225,0.9232,0.9212,0.9225,1142.0,29.20000000000001,22.68,49.59,3.28,69.66,29.37,30.36000000000001,80.64,53.2,0.0,16.8,7.67,71.25,80.04,0.0,42.3,0.128838815930786,25.0095,-7.1005,0.071005
562,2020-02-18,0.9225,0.9268,0.9222,0.9262,1143.0,36.4,26.73,55.28999999999999,3.4,86.0,28.71,27.72,86.39999999999998,53.9,12.25,19.95,7.0200000000000005,75.0,84.39,18.5,43.2,-0.32636527452831,35.8535,10.843999999999998,0.10843999999999998
563,2020-02-19,0.9262,0.9271,0.9245,0.9249,1144.0,35.6,27.0,53.58,2.76,85.14,32.34,30.03,95.04,60.2,12.25,20.37,7.800000000000002,72.75,86.13,28.12,44.1,-0.0443860805230678,38.409,2.555500000000002,0.025555000000000022
564,2020-02-20,0.925,0.9274,0.9238,0.9267,1145.0,34.800000000000004,25.92,51.87,2.48,85.14,32.34,28.38000000000001,87.36,58.1,12.25,20.37,6.5,64.5,83.52,37.74,43.65,0.25085824398240597,40.6455,2.2364999999999995,0.022364999999999996
565,2020-02-21,0.9268,0.9269,0.9202,0.9209,1146.0,32.4,24.3,56.42999999999999,2.24,75.67999999999998,28.71,31.35,80.64,54.6,12.5,18.9,8.97,59.25,79.17,48.1,40.5,0.4504049108488421,41.8295,1.1840000000000046,0.011840000000000047
566,2020-02-24,0.923,0.925,0.9194,0.9212,1149.0,39.13,24.18,51.87,3.68,80.75,24.07,29.70000000000001,91.08,65.7,0.0,22.54000000000001,6.84,67.67999999999999,82.45,40.95,41.4,0.505496270279885,41.9465,0.11699999999999733,0.0011699999999999734
567,2020-02-25,0.9211,0.9231,0.9181,0.9187,1150.0,36.98,26.0,54.15,2.72,83.3,23.49,30.03,99.0,73.0,10.4,22.08,7.08,64.8,81.6,21.45,45.0,0.545276902130575,36.3665,-5.579999999999997,0.055799999999999975
568,2020-02-26,0.9189,0.9209,0.9167,0.9187,1151.0,39.99,23.4,52.44,2.36,77.35,22.91,28.38000000000001,92.07,57.67,15.2,21.85,7.3199999999999985,62.64,83.3,16.25,40.95,0.4167173441635629,34.249,-2.1175,0.021175000000000003
569,2020-02-27,0.9187,0.9189,0.9083,0.9086,1152.0,43.0,24.18,49.59,2.24,77.35,22.62,30.36000000000001,93.06,61.32,0.0,23.0,5.4,61.2,80.75,65.0,41.4,0.300870584024451,49.8685,15.619499999999995,0.15619499999999994
570,2020-02-28,0.9085,0.9129,0.9045,0.9064,1153.0,36.55,21.84,52.44,2.0,71.39999999999998,20.3,30.36000000000001,85.14,52.56,16.0,20.47,7.56,54.0,78.2,50.05,38.25,0.41132835276953705,42.294,-7.5745,0.07574499999999999
571,2020-03-02,0.9042,0.9058,0.894,0.897,1156.0,22.79,25.22,37.8,0.2,75.6,22.91,20.48,89.1,63.05,11.07,20.93,7.68,49.7,71.34,27.20000000000001,19.35,0.39323655683030895,32.013000000000005,-10.280999999999992,0.10280999999999992
572,2020-03-03,0.8973,0.9008,0.8922,0.8948,1157.0,23.65,26.0,40.2,0.16,81.48,21.46,20.48,92.07,59.8,14.35,20.47,7.439999999999999,47.6,71.34,68.0,18.92,0.260288265522746,45.453,13.439999999999998,0.13439999999999996
573,2020-03-04,0.8945,0.901,0.8939,0.8981,1158.0,24.51,25.74,38.4,0.12,75.6,22.33,19.2,92.07,59.8,21.32,20.24,8.879999999999997,45.5,73.08,20.4,19.35,0.35531222938991497,30.675,-14.778000000000002,0.14778000000000002
574,2020-03-05,0.8979,0.8989,0.889,0.8903,1159.0,24.94,25.74,38.4,0.12,75.6,26.68,21.76,99.0,65.0,22.14,21.16,8.64,46.9,73.08,27.88000000000001,18.92,0.0793750036114162,33.048,2.373000000000001,0.02373000000000001
575,2020-03-06,0.8901,0.8915,0.8805,0.8855,1160.0,22.36,23.92,40.8,0.12,70.56,22.33,21.44,88.11,59.15,22.14,19.55,8.28,42.0,68.73,0.0,17.2,0.0760478790600014,22.98,-10.068,0.10067999999999999
576,2020-03-09,0.878,0.8803,0.8705,0.8739,1163.0,27.56,21.85,38.94,0.25,67.08,20.25,22.05,76.53999999999998,55.67999999999999,0.0,18.9,9.84,44.88,66.39999999999999,0.0,17.16,0.594473228352871,23.478,0.4980000000000011,0.004980000000000011
577,2020-03-10,0.8740000000000001,0.8868,0.8740000000000001,0.884,1164.0,29.12,21.85,37.17,0.2,70.2,20.0,23.45,75.67999999999998,54.52,0.0,18.48,9.84,45.54,68.89,11.1,16.38,0.6535484429244379,27.4995,4.0215,0.040214999999999994
578,2020-03-11,0.884,0.8885,0.8796,0.8879,1165.0,31.20000000000001,20.7,35.98999999999999,0.2,65.52,19.0,24.5,71.38,49.3,5.2,18.06,10.08,46.2,66.39999999999999,7.4,15.99,0.5347687628297639,26.1415,-1.3580000000000003,0.013580000000000004
579,2020-03-12,0.8876,0.9035,0.8819,0.8945,1166.0,39.52,17.71,32.45,0.2,62.40000000000001,16.5,25.2,61.92,42.92,5.0,17.22,8.04,37.62000000000001,63.91,7.03,14.04,0.41518514471919,27.1405,0.9989999999999988,0.009989999999999988
580,2020-03-13,0.8943,0.9042,0.8911,0.9014,1167.0,39.0,16.330000000000002,38.35,0.25,52.26000000000001,14.75,23.8,56.76,39.44,0.0,15.33,6.6,32.34,62.25,0.0,13.65,-0.0069826451953851,23.7425,-3.398,0.03398
581,2020-03-16,0.8957,0.9016,0.8897,0.8951,1170.0,70.68,15.96,57.96,10.0,66.4,11.2,23.04,41.48,34.68,0.0,13.6,5.28,61.64,79.98,10.0,30.24,-0.547997000497563,38.53,14.7875,0.147875
582,2020-03-17,0.8947,0.9124,0.8933,0.9075,1171.0,69.16,16.38,47.61,14.4,68.0,11.2,22.68,41.48,35.19,4.16,14.6,5.94,89.24000000000002,79.98,15.0,37.8,-0.25277389474123396,39.3425,0.8125,0.008125
583,2020-03-18,0.9075,0.9258,0.9052,0.9146,1172.0,74.48,17.22,45.54,16.400000000000002,75.2,11.4,25.2,43.52,36.72,4.16,15.6,7.26,85.56,81.84,30.5,42.21,0.39159140252600394,46.457,7.1145,0.071145
584,2020-03-19,0.9143,0.9383,0.9106,0.9375,1173.0,76.0,16.169999999999998,44.85,18.0,72.0,10.8,27.0,42.16,37.74,4.16,16.400000000000002,6.16,79.12,82.77000000000002,0.0,42.84,0.559512866807218,37.0935,-9.363500000000002,0.09363500000000002
585,2020-03-20,0.9372,0.9396,0.9231,0.9341,1174.0,68.4,15.96,52.44,19.200000000000006,64.0,10.2,25.56,38.08000000000001,38.76,4.16,15.8,4.84,78.2,84.63000000000002,0.0,44.1,0.4535539589153221,34.33,-2.7635000000000005,0.027635000000000007
586,2020-03-23,0.9378,0.9379,0.9234,0.9304,1177.0,69.35,19.36,54.76,48.75,83.7,14.03,27.3,44.64,45.1,8.399999999999999,19.55,8.4,82.77,97.0,9.31,68.73,0.351562845797134,40.514,6.184000000000005,0.06184000000000005
587,2020-03-24,0.93,0.9305,0.918,0.9246,1178.0,70.08,19.36,51.8,41.25,86.4,13.57,30.42,48.24,41.8,0.0,19.78,8.16,89.0,100.0,19.6,61.77,0.45417276495188796,43.942,3.4279999999999973,0.03427999999999997
588,2020-03-25,0.9246,0.9287,0.9175,0.9189,1179.0,60.59,17.82,59.2,47.25,86.4,16.330000000000002,28.47,48.24,40.7,0.0,19.55,7.8,76.54,96.0,9.8,71.34,0.511806801620021,38.063,-5.878999999999998,0.05878999999999998
589,2020-03-26,0.9188,0.9191,0.904,0.9056,1180.0,60.59,18.48,62.16,60.0,90.0,14.72,30.81,49.68,45.1,9.1,19.78,9.12,63.19,94.0,29.4,84.39,0.439836056752031,44.648999999999994,6.585999999999999,0.06585999999999999
590,2020-03-27,0.9058,0.9126,0.897,0.897,1181.0,58.4,17.38,65.12,56.25,86.4,15.18,31.98,46.08,40.15000000000001,8.75,20.01,11.4,61.41,88.0,9.31,80.91,0.41518034488911204,37.423,-7.225999999999999,0.07225999999999999
591,2020-03-30,0.8999,0.9079,0.8972,0.9051,1184.0,52.93,17.82,97.0,100.0,86.4,20.54,36.08,53.2,50.74,87.0,25.48,10.53,51.12,84.6,12.95,98.0,0.32363058569376696,38.6,1.1769999999999996,0.011769999999999996
592,2020-03-31,0.9055,0.9147,0.9051,0.907,1185.0,56.28,18.7,100.0,96.0,85.5,18.2,36.08,54.72,47.79,75.69,26.0,8.84,53.28,86.47999999999998,6.65,100.0,0.4643079662914471,38.039,-0.5609999999999999,0.0056099999999999995
593,2020-04-01,0.907,0.9169,0.9056,0.9124,1186.0,66.33,21.12,71.0,88.0,90.0,15.34,20.24,62.32,53.1,43.5,23.14,9.1,72.0,94.0,11.2,96.0,0.484896575298739,42.145,4.106000000000002,0.04106000000000001
594,2020-04-02,0.9125,0.9239,0.9119,0.9212,1187.0,67.0,22.0,79.0,94.0,85.5,14.3,19.36,60.04,58.41,87.0,23.92,8.450000000000001,72.0,93.06,11.2,100.0,0.6150679502981999,42.56,0.4149999999999992,0.004149999999999992
595,2020-04-03,0.9214,0.9279,0.9206,0.9247,1188.0,65.66000000000001,20.24,100.0,82.0,81.0,13.52,21.12,64.6,51.33,43.5,23.14,9.49,68.39999999999999,90.24,11.2,94.0,0.649749770867875,42.23,-0.3300000000000054,0.003300000000000054
596,2020-04-06,0.9242,0.9282,0.9226,0.927,1191.0,53.1,18.69,70.07000000000001,82.8,78.32000000000002,14.25,30.78,68.0,50.16,0.0,22.5,9.23,60.45,85.54,20.16,64.0,0.625641444145713,38.9205,-3.3095,0.033095
597,2020-04-07,0.9267,0.9268,0.9155,0.9177,1192.0,52.51,19.11,70.98,78.2,86.24,14.0,31.92,73.60000000000002,50.16,0.0,21.75,10.66,61.75,86.45,10.24,64.8,0.55394037025846,36.731,-2.189499999999996,0.021894999999999956
598,2020-04-08,0.9178,0.923,0.917,0.9206,1193.0,51.92,19.11,64.61,71.76,80.08,13.25,31.92,67.2,51.87,0.0,21.0,8.32,61.1,87.36,20.8,59.2,0.46027045288042,38.7875,2.0565,0.020565000000000003
599,2020-04-09,0.9207,0.9221,0.9129,0.9149,1194.0,51.33,19.32,62.79,75.44,80.96,14.0,31.35,72.0,53.58,13.77,20.75,9.88,57.85,88.27,10.24,62.40000000000001,0.5158470956044451,35.5025,-3.285000000000004,0.03285000000000004
600,2020-04-10,0.9148,0.9156,0.9125,0.9141,1195.0,45.43,17.849999999999994,64.61,66.24000000000001,77.44,14.5,35.91,67.2,51.87,14.04,18.75,8.06,53.3,80.99000000000002,32.0,60.8,0.4160616158569071,39.5585,4.0560000000000045,0.04056000000000005
601,2020-04-13,0.9141,0.9177,0.9116,0.9158,1198.0,40.28,18.48,55.04,90.0,87.0,13.44,59.15,76.36,48.72000000000001,14.74,20.75,6.8900000000000015,53.07,82.77,31.5,57.75,0.5126164721449741,38.53,-1.028500000000001,0.010285000000000011
602,2020-04-14,0.9159,0.9159,0.9096,0.9102,1199.0,43.46,19.32,61.92,79.2,85.26,12.72,44.2,78.85,51.52,0.0,21.5,8.19,55.51,83.66,16.0,61.6,0.524867030903959,35.256,-3.2740000000000014,0.03274000000000001
603,2020-04-15,0.9102,0.9208,0.9097,0.9169,1200.0,43.46,19.11,61.06,73.8,80.04,12.48,37.05,70.55,47.6,10.56,20.75,8.84,53.07,82.77,15.0,65.45,0.411517547620233,34.328,-0.9279999999999972,0.009279999999999972
604,2020-04-16,0.9169,0.9242,0.9164,0.9205,1201.0,43.99,18.69,63.64,67.5,86.13,12.0,35.75,73.86999999999998,48.16,10.78,22.25,9.36,54.29,85.44,0.0,59.29,0.311359618758852,30.599,-3.7290000000000023,0.037290000000000025
605,2020-04-17,0.9201,0.9246,0.9179,0.9193,1202.0,41.87000000000001,18.27,55.9,58.5,74.82,13.44,35.1,77.19,47.040000000000006,10.78,20.75,7.9300000000000015,47.58,82.77,15.5,50.82,-0.0211451047587879,32.969,2.370000000000001,0.02370000000000001
606,2020-04-20,0.9199,0.9221,0.9174,0.9202,1205.0,43.2,18.48,49.8,74.8,84.39,13.44,36.3,80.96,52.78,10.78,23.4,13.05,51.6,86.48,10.54,48.24,0.0193525181189811,32.595,-0.3740000000000023,0.003740000000000023
607,2020-04-21,0.9202,0.9241,0.919,0.921,1206.0,44.82,19.32,57.27,68.0,86.13,12.96,31.9,85.36,51.62,21.78,23.4,11.25,51.0,87.4,21.08,49.68,0.00807642423570939,37.0425,4.447499999999998,0.04447499999999998
608,2020-04-22,0.9209,0.9253,0.9186,0.9237,1207.0,42.12000000000001,19.74,56.44,62.05,82.65,13.44,31.9,84.48,55.1,0.0,23.66,12.0,51.6,87.4,10.54,51.12,0.323376436106948,32.806999999999995,-4.235500000000002,0.04235500000000002
609,2020-04-23,0.9238,0.9293,0.9219,0.9274,1208.0,43.74,19.32,53.95,58.65,86.13,13.92,29.15,82.72,52.2,16.06,24.18,15.0,49.2,88.32000000000002,10.54,48.24,0.171970563824611,33.3905,0.5835000000000079,0.005835000000000079
610,2020-04-24,0.9275,0.9318,0.9232,0.9236,1209.0,39.42,19.11,55.61,51.0,79.17,12.72,29.15,79.2,51.62,10.78,22.88000000000001,12.75,47.4,83.72,15.64,48.24,0.14376090333689098,32.9485,-0.44200000000000017,0.004420000000000002
611,2020-04-27,0.9242,0.9247,0.9206,0.9233,1212.0,33.81,20.68,52.14,70.4,78.2,24.75,33.800000000000004,90.0,51.3,14.000000000000002,24.3,10.95,57.33,86.4,21.62,46.24,0.0987409284073699,33.26,0.3114999999999952,0.0031149999999999524
612,2020-04-28,0.9232,0.9248,0.9182,0.9235,1213.0,36.26,20.68,50.56,61.6,80.75,33.0,29.64,89.10000000000002,53.01,0.0,25.38000000000001,10.8,59.22,87.3,22.08,48.28,0.10075260683633501,34.309,1.0489999999999997,0.010489999999999998
613,2020-04-29,0.9235,0.9236,0.9185,0.9193,1214.0,35.77,20.46,47.40000000000001,52.8,79.05,24.75,29.12,89.10000000000002,49.59,13.72,27.0,10.8,56.07,86.4,28.98,44.88,0.18910008601920197,35.838,1.5290000000000037,0.015290000000000036
614,2020-04-30,0.9192,0.9226,0.9115,0.9136,1215.0,37.24,21.34,46.61,48.0,77.35,23.1,26.0,89.10000000000002,52.44,0.0,25.92,11.55,54.81,84.60000000000002,20.24,42.16,0.31129826517173903,33.7115,-2.1265,0.021265
615,2020-05-01,0.9134,0.9143,0.9076,0.9105,1216.0,33.32,18.92,79.0,60.0,79.05,23.43,27.04,84.60000000000002,29.07,7.840000000000002,24.3,7.05,44.73,85.5,28.52,65.96000000000001,0.232845330851235,36.083,2.371499999999997,0.023714999999999972
616,2020-05-04,0.9125,0.9175,0.912,0.9169,1219.0,37.24,20.93,68.82,68.0,81.6,15.34,39.06,82.77,31.27,9.52,26.320000000000004,5.59,54.51,83.66,0.0,62.0,0.33498380595938804,29.052,-7.030999999999999,0.07030999999999998
617,2020-05-05,0.9166,0.9233,0.915,0.9222,1220.0,35.77,21.39,71.03999999999998,57.8,79.89999999999998,15.34,39.06,86.33,30.09,8.84,28.000000000000004,5.59,56.58,87.22,12.92,60.14,-0.17021729053214799,32.566,3.514000000000003,0.03514000000000003
618,2020-05-06,0.9222,0.9271,0.9217,0.9258,1221.0,35.28,21.62,68.82,48.96,85.0,18.2,37.82,80.99,29.5,9.52,27.72,5.2,56.58,87.22,0.0,57.66,-0.0874687741467357,29.011,-3.5550000000000037,0.03555000000000004
619,2020-05-07,0.9257,0.9285,0.9221,0.9225,1222.0,36.26,21.16,68.82,47.6,84.14999999999998,16.38,48.36,89.0,34.22,0.0,27.72,5.33,56.58,85.44,28.5,57.04,-0.293593148434932,37.632,8.620999999999999,0.08620999999999998
620,2020-05-08,0.9224,0.9243,0.9193,0.9223,1223.0,37.24,20.47,67.34,45.56,81.6,15.86,47.74,75.65,33.04,9.52,26.6,4.16,51.74999999999999,81.88,20.9,53.94,0.139900901467242,35.11,-2.5219999999999985,0.025219999999999985
621,2020-05-11,0.9228,0.9255,0.9211,0.9248,1226.0,28.38,21.39,63.36,64.02,78.85,14.75,32.64,73.71000000000002,33.64,0.0,24.840000000000003,5.2,66.0,84.55,12.95,56.42,0.222652388895587,29.869,-5.2410000000000005,0.052410000000000005
622,2020-05-12,0.9247,0.927,0.9184,0.9213,1227.0,27.52,22.31,64.08,55.44000000000001,82.17,14.75,27.54,73.71000000000002,34.22,0.0,24.03,5.59,68.25,89.0,35.0,59.52,-0.0917864366008919,36.87,7.000999999999998,0.07000999999999998
623,2020-05-13,0.9214,0.9246,0.9178,0.9242,1228.0,30.1,22.08,65.52,49.5,81.33999999999997,16.75,26.01,73.71000000000002,31.32,10.15,24.57,5.59,67.5,89.0,0.0,58.9,0.20826039730908905,27.064,-9.805999999999996,0.09805999999999995
624,2020-05-14,0.9241,0.9277,0.9235,0.9254,1229.0,28.81,21.16,64.8,44.22,77.19,13.75,24.99,74.52000000000002,29.58,0.0,24.840000000000003,4.68,66.0,85.44,12.95,58.28,-0.2337072795763889,29.835,2.7710000000000012,0.027710000000000012
625,2020-05-15,0.9252,0.9265,0.9215,0.9241,1230.0,26.23,20.7,66.24,40.26000000000001,72.21,14.0,26.52,68.04,29.0,0.0,24.840000000000003,4.94,60.75,83.66,13.3,55.8,-0.262059580871978,28.601999999999997,-1.2330000000000003,0.012330000000000002
626,2020-05-18,0.9239,0.9256,0.9149,0.9157,1233.0,28.67,22.08,62.1,59.22,77.89999999999998,15.0,29.5,75.44,29.0,0.0,18.17,5.4,68.64,80.04,10.73,54.56,-0.33517293960957,29.339000000000002,0.7369999999999983,0.007369999999999983
627,2020-05-19,0.9158,0.917,0.911,0.9152,1234.0,28.2,22.54000000000001,64.86,50.4,79.53999999999998,13.75,29.0,72.16,30.74,0.0,18.4,4.56,72.54,81.78,10.73,58.28,-0.308064204420271,29.638,0.29900000000000304,0.0029900000000000304
628,2020-05-20,0.9153,0.9153,0.909,0.9105,1235.0,31.02,22.31,58.65,44.73,82.0,14.75,24.5,68.88,30.74,0.0,18.86,5.52,70.98,83.52,16.24,57.04,-0.313178714207414,32.0035,2.365500000000001,0.02365500000000001
629,2020-05-21,0.9105,0.9138,0.9082,0.9129,1236.0,39.95,21.62,57.96,40.95,79.53999999999998,14.0,25.5,72.16,30.16,4.9300000000000015,19.09,7.439999999999999,67.86,81.78,0.0,56.42,-0.18849935439757293,29.323,-2.680500000000002,0.02680500000000002
630,2020-05-22,0.9129,0.9183,0.9124,0.9169,1237.0,39.01,20.01,59.34,36.54,67.24,14.25,24.5,64.78,29.58,10.03,17.02,4.32,63.18,78.3,11.02,55.18,-0.322393527225172,30.70300000000001,1.3800000000000059,0.013800000000000059
631,2020-05-25,0.9168,0.9197,0.9158,0.9175,1240.0,50.73,18.17,40.95,41.4,45.75,19.5,54.02,55.48,37.96,0.0,22.8,5.25,61.6,68.03999999999999,4.3,39.9,-0.29562060715419897,28.5825,-2.120500000000007,0.02120500000000007
632,2020-05-26,0.9176,0.9176,0.9091,0.9103,1241.0,56.99999999999999,22.31,54.6,53.4,67.5,17.0,55.48,59.28,40.15,3.48,20.4,6.6,79.2,77.28,5.7,49.59,-0.3825133482124961,34.983000000000004,6.4005000000000045,0.06400500000000005
633,2020-05-27,0.9103,0.9142,0.9062,0.908,1242.0,51.3,23.0,57.2,48.0,69.0,15.0,62.05,65.36,45.26,0.0,18.96,7.5,79.2,77.28,3.8,50.16,-0.0814434874878158,33.19,-1.7930000000000064,0.017930000000000064
634,2020-05-28,0.9073,0.9095,0.9012,0.9028,1243.0,51.3,23.0,56.55,40.8,71.25,14.75,61.32,69.16,49.64,3.48,19.2,6.75,80.0,78.11999999999998,5.6000000000000005,49.59,0.00412499090385288,33.9225,0.7325000000000017,0.007325000000000017
635,2020-05-29,0.9027,0.903,0.897,0.9001,1244.0,45.6,19.78,54.6,33.6,63.75,14.25,65.7,62.32,60.59,0.0,18.0,7.949999999999997,68.8,73.08,7.7,46.74,0.0920093239787526,31.029,-2.8934999999999995,0.028934999999999995
636,2020-06-01,0.8997,0.9005,0.8964,0.898,1247.0,49.0,20.7,57.85,59.0,73.03999999999998,29.0,78.0,62.1,94.0,0.0,20.9,21.0,68.88,74.52000000000002,36.0,54.88,-0.0505825862965251,41.9065,10.8775,0.108775
637,2020-06-02,0.898,0.8994,0.8927,0.8946,1248.0,44.1,20.93,59.8,47.79,73.86999999999998,20.3,62.40000000000001,64.17,89.0,20.0,22.0,18.06,67.24,75.33,43.65,56.00000000000001,0.346676944869448,42.981,1.0745000000000005,0.010745000000000005
638,2020-06-03,0.8948,0.8951,0.8884,0.8897,1249.0,43.12,22.08,57.85,43.07,83.0,21.75,58.5,64.86,92.0,19.0,20.24,14.91,75.44,78.57000000000002,21.15,56.00000000000001,0.35677368840938106,37.0975,-5.883500000000005,0.058835000000000054
639,2020-06-04,0.89,0.893,0.8797,0.8817,1250.0,46.55,22.08,65.0,38.35,73.86999999999998,18.85,55.38,69.0,96.0,0.0,19.58,12.18,78.72,80.19000000000003,30.6,54.88,0.16349626614247598,40.406,3.3085000000000018,0.03308500000000002
640,2020-06-05,0.8815,0.8863,0.8782,0.8857,1251.0,39.69,23.0,59.8,39.53,68.06,19.72,56.16,66.92999999999999,100.0,0.0,18.7,12.81,71.33999999999997,76.14,21.15,50.96000000000001,-0.466197899236861,34.948,-5.4579999999999975,0.054579999999999976
