,date,crisis,job,loan,unemployment,default,suicide,killing,disorder,crime,usurer,war,uprising,hiring,work,usajob,apply
340,2017-12-07,40.8,24.18,42.3,3.1,84.14999999999998,30.34,25.41,71.78,56.73,0.0,25.480000000000004,13.86,50.96000000000001,81.33999999999999,18.9,38.64
341,2017-12-08,38.88,22.1,41.36,2.85,73.95,29.97,22.44,64.02,52.46,52.56,22.12,15.33,42.56,75.53,14.7,33.18
342,2017-12-09,43.68,16.64,32.43,1.7000000000000002,46.75,28.49,25.41,54.32,47.58,0.0,18.200000000000006,15.96,39.2,68.06,17.7,31.08
343,2017-12-10,36.96,14.4,25.76,3.1500000000000004,46.75,28.08,30.24,54.28,49.88,0.0,19.71,15.62,37.1,68.88,0.0,31.82
344,2017-12-11,40.92,20.88,39.56,4.9,77.35,35.49,27.72,68.08,52.78,20.68,22.41,22.0,48.760000000000005,78.72,0.0,37.839999999999996
345,2017-12-12,38.28,22.56,41.4,3.7,81.6,33.54,28.44,69.0,55.1,41.36,22.14,18.26,50.35,81.17999999999999,26.23,39.13
346,2017-12-13,34.32,21.84,42.32,3.25,83.3,29.25,28.44,69.0,53.36,0.0,21.6,18.92,47.7,80.36,29.28,38.269999999999996
347,2017-12-14,33.0,20.64,41.4,3.0,76.5,39.0,30.96,64.4,51.62,32.12,21.6,15.4,44.52,77.08,20.13,37.41
348,2017-12-15,31.68,18.96,40.48,2.75,64.6,33.93,31.32,57.96,52.78,33.0,19.98,16.94,40.28,74.61999999999999,20.74,38.7
349,2017-12-16,22.44,14.88,33.58,1.65,45.9,27.3,31.32,41.4,41.76,25.96,15.39,14.08,33.92,64.78,24.4,31.82
350,2017-12-17,19.47,13.2,26.55,3.5,47.56,23.12,31.85,36.26,39.75,9.28,14.08,10.2,33.0,57.72,0.0,23.68
351,2017-12-18,24.75,17.6,40.05,5.0,64.78,28.22,25.2,43.66,42.93,11.84,16.06,9.45,47.0,65.86,19.5,31.08
352,2017-12-19,20.46,18.7,40.5,3.7,76.25999999999998,28.22,28.0,45.14,44.52,16.0,15.18,7.8,44.0,68.82,13.26,32.93
353,2017-12-20,18.81,18.04,39.6,3.35,74.61999999999998,26.180000000000003,29.05,44.4,43.99,8.32,14.3,7.199999999999998,40.5,65.12,13.65,30.34
354,2017-12-21,20.130000000000006,17.6,40.5,3.0500000000000003,75.44,25.16,31.15,41.44,44.52,0.0,13.42,7.199999999999998,43.5,63.64,28.080000000000002,28.86
355,2017-12-22,16.5,14.3,37.35,2.6500000000000004,59.04,24.14,29.05,36.26,39.75,8.96,12.1,8.4,33.5,58.46,14.82,27.009999999999998
356,2017-12-23,12.87,11.22,28.8,1.55,43.46,23.12,27.65,31.08,37.63,0.0,11.88,4.35,26.0,52.54,15.99,20.35
357,2017-12-24,9.36,8.36,19.78,3.3000000000000003,35.0,20.3,39.48,33.15,36.72,0.0,11.59,7.15,21.15,47.449999999999996,18.06,17.34
358,2017-12-25,9.36,7.79,16.77,2.5,40.6,17.689999999999994,40.74,29.75,33.15,0.0,11.4,7.15,19.74,53.29,19.32,15.98
359,2017-12-26,11.04,12.73,33.54,4.95,49.7,18.27,37.8,37.4,40.29,0.0,10.64,7.28,34.309999999999995,64.24,0.0,23.8
360,2017-12-27,11.28,14.63,40.85,4.25,55.3,20.01,39.9,75.64999999999998,42.33,0.0,10.07,5.46,44.65,67.16,15.54,27.880000000000003
361,2017-12-28,11.04,15.01,41.71,3.5500000000000003,55.3,17.11,36.12,85.0,40.8,0.0,10.26,7.67,46.059999999999995,65.7,15.54,29.580000000000002
362,2017-12-29,11.28,13.68,43.0,3.3000000000000003,53.9,17.98,38.64,58.65,41.31,0.0,9.31,6.24,37.599999999999994,61.32,23.099999999999998,27.200000000000003
363,2017-12-30,11.28,11.21,33.54,1.9,37.1,18.56,42.0,42.5,38.76,0.0,10.45,7.67,33.839999999999996,58.4,16.8,23.46
364,2017-12-31,11.6,13.5,27.44,4.74,32.34,61.32,39.2,32.830000000000005,47.6,0.0,11.0,9.6,37.12,58.46,18.33,25.6
365,2018-01-01,13.919999999999998,13.5,26.46,3.12,30.8,18.48,40.0,39.53,34.160000000000004,6.0,14.6,6.72,33.28,57.67,0.0,23.200000000000003
366,2018-01-02,18.85,21.25,47.04,5.76,59.29,84.0,34.0,52.93,39.76000000000001,5.25,14.8,11.04,60.160000000000004,75.05,32.9,37.2
367,2018-01-03,18.85,22.5,49.0,4.8,67.76,82.32,29.6,52.93,35.84,5.1,15.4,9.44,62.72,75.05,21.15,39.6
368,2018-01-04,23.78,22.75,43.61,3.84,67.76,48.72,30.8,50.25,36.96,0.0,15.0,9.28,62.72,75.05,26.32,37.6
369,2018-01-05,21.75,21.75,47.04,3.96,68.53,34.44,37.2,52.26000000000001,36.40000000000001,0.0,15.0,8.16,55.68,72.68,16.45,35.2
370,2018-01-06,18.56,17.75,39.2,2.28,44.66,34.44,38.0,44.22000000000001,35.84,5.85,14.4,9.44,51.2,67.94,0.0,32.4
371,2018-01-07,17.6,19.32,33.15,4.5,44.88,14.19,31.68,55.38,38.94,0.0,16.06,9.36,49.64,70.55,0.0,30.96
372,2018-01-08,24.0,25.480000000000004,47.94,6.0,73.92,12.04,27.72,63.18,38.35,0.0,18.48,9.0,64.60000000000001,78.02,28.6,39.56
373,2018-01-09,23.68,26.880000000000006,48.45,4.68,78.32000000000002,11.61,25.56,65.52,37.76,33.0,18.48,10.08,68.0,80.50999999999999,28.6,41.71
374,2018-01-10,26.24,27.44,48.96,4.08,88.0,12.04,25.92,71.76,43.07,33.0,19.36,12.42,64.60000000000001,82.17,14.52,42.14
375,2018-01-11,28.8,26.880000000000006,47.43,3.72,80.08,14.62,27.36,70.98,44.25,100.0,20.24,13.86,65.28,83.0,14.52,40.85
376,2018-01-12,24.0,23.520000000000003,47.43,3.24,70.4,12.47,30.96,68.64,40.71,56.0,19.14,13.5,57.120000000000005,78.02,14.52,40.85
377,2018-01-13,15.04,18.48,38.25,1.98,46.64,11.61,34.92,46.8,38.35,39.0,15.4,11.16,48.28,68.89,17.16,31.39
378,2018-01-14,18.15,17.28,29.4,4.08,37.8,9.12,34.2,50.16,50.4,0.0,16.94,8.7,46.230000000000004,67.24,50.050000000000004,32.68
379,2018-01-15,21.45,22.41,41.65,4.2,62.16,8.74,32.3,57.76,48.3,18.55,16.72,8.25,61.64,73.8,0.0,37.41
380,2018-01-16,27.06,24.57,45.08,4.74,73.08,8.74,28.12,68.4,51.8,34.45,18.92,7.35,60.300000000000004,77.89999999999999,20.8,42.14
381,2018-01-17,26.73,26.19,43.61,4.32,71.39999999999998,11.02,26.98,63.08,57.4,0.0,18.7,10.35,61.64,80.36,42.25,40.42
382,2018-01-18,29.37,25.65,46.06,4.02,73.92,9.88,30.02,66.88,70.0,26.5,19.58,9.45,61.64,79.53999999999999,31.85,41.71
383,2018-01-19,26.73,25.110000000000007,45.57,3.66,78.96,9.12,33.06,63.08,59.49999999999999,18.02,19.58,8.25,58.290000000000006,76.25999999999999,22.1,39.13
384,2018-01-20,19.14,18.36,39.69,2.46,48.72,8.74,35.34,51.68,56.0,0.0,15.4,8.85,46.230000000000004,67.24,25.35,32.25
385,2018-01-21,22.32,19.32,33.800000000000004,4.5,43.5,8.399999999999999,34.78,54.94,55.88999999999999,12.54,18.96,21.0,46.230000000000004,68.88,26.27,31.68
386,2018-01-22,28.44,25.76,49.4,5.7,72.21,7.699999999999998,27.75,77.08,53.81999999999999,10.56,21.36,14.91,66.33,80.64,0.0,44.0
387,2018-01-23,30.6,28.000000000000004,49.4,4.44,80.04,8.049999999999999,29.6,73.8,54.51,10.56,23.04,9.45,64.99000000000001,82.32,0.0,44.0
388,2018-01-24,33.84,27.72,52.0,4.02,85.26,8.399999999999999,30.34,82.0,56.58,14.52,24.0,14.91,62.31,84.0,45.44,42.24
389,2018-01-25,33.48,27.44,47.84,3.6,80.91,9.1,28.49,75.44,60.03,21.78,23.76,17.43,61.64,84.0,34.79,41.36
390,2018-01-26,30.24,24.08,49.4,3.18,77.42999999999998,8.399999999999999,29.6,70.52,55.2,10.89,21.36,19.32,54.940000000000005,79.8,71.0,39.6
391,2018-01-27,22.32,19.32,41.6,2.1,48.72,8.399999999999999,34.04,59.04,50.37,0.0,16.8,13.65,44.89,70.56,55.379999999999995,32.12
392,2018-01-28,24.7,19.6,37.1,4.44,51.3,9.5,37.62,59.86,55.2,0.0,19.68,12.96,44.800000000000004,72.25,49.14,34.32
393,2018-01-29,34.58,26.880000000000006,51.94000000000001,5.46,80.10000000000002,9.12,28.5,74.61999999999998,56.58,8.96,23.04,11.52,58.24,82.45,20.16,40.92
394,2018-01-30,33.06,27.160000000000004,50.35,4.38,83.7,9.88,29.64,75.44,54.51,8.96,22.08,11.84,58.88,84.14999999999999,30.240000000000002,43.56
395,2018-01-31,38.0,27.160000000000004,49.82,4.56,81.9,9.5,27.36,74.61999999999998,55.2,27.160000000000004,23.28,9.28,58.24,83.3,40.32,42.68
396,2018-02-01,12.16,26.6,51.41,4.44,80.10000000000002,38.0,31.54,71.33999999999997,59.34,0.0,20.64,8.16,63.36,83.3,40.32,44.0
397,2018-02-02,13.3,23.8,48.76000000000001,4.14,80.10000000000002,37.62,30.78,65.6,55.2,13.72,20.4,7.84,58.88,79.05,49.77,40.48
398,2018-02-03,9.12,19.32,45.05,2.46,48.6,35.34,34.96,50.84,51.74999999999999,0.0,15.6,8.96,48.0,69.7,0.0,32.56
399,2018-02-04,9.12,17.82,33.0,3.7,42.24,32.64,30.94,53.32,48.64,18.48,17.75,10.4,40.87,66.39999999999999,35.1,29.82
400,2018-02-05,12.16,24.03,43.0,5.0,73.92,29.58,22.78,66.22,48.0,15.18,23.75,9.44,54.9,73.86999999999999,43.68,37.379999999999995
401,2018-02-06,12.92,27.0,49.0,3.95,88.0,28.9,26.180000000000003,73.96,53.12000000000001,31.020000000000003,21.75,8.96,61.0,80.50999999999999,0.0,40.32
402,2018-02-07,11.78,26.19,46.5,3.25,80.08,28.9,26.520000000000003,80.84,53.76,15.510000000000002,21.0,9.6,59.78,80.50999999999999,43.68,39.48
403,2018-02-08,11.02,25.65,45.5,3.1500000000000004,85.36,30.26,26.180000000000003,80.84,54.4,15.84,22.5,12.8,59.17,80.50999999999999,39.78,39.48
404,2018-02-09,11.4,23.49,45.5,2.8000000000000003,80.96,28.9,27.540000000000006,72.24,51.2,0.0,20.5,9.76,45.75,75.53,30.42,35.699999999999996
405,2018-02-10,7.98,17.28,38.5,1.7000000000000002,44.88,28.22,29.92,53.32,44.8,18.48,17.5,9.6,43.31,68.06,35.88,28.56
406,2018-02-11,7.6,17.16,32.83,2.88,45.76,28.71,37.24,55.04,55.2,10.45,19.25,8.64,40.47,67.23,0.0,29.93
407,2018-02-12,11.78,23.14,45.57,3.72,77.44,28.380000000000006,31.92,74.82,56.58,9.12,22.0,8.96,53.58,76.14,31.35,38.54
408,2018-02-13,11.78,24.7,49.0,2.88,83.6,26.73,29.64,78.26,55.88999999999999,8.93,22.5,10.08,50.73,77.76,20.900000000000002,39.769999999999996
409,2018-02-14,11.02,22.1,41.16,2.4,78.32000000000002,25.08,29.64,67.08,49.67999999999999,9.12,21.25,9.44,43.31999999999999,72.09,42.35,34.44
410,2018-02-15,12.92,23.14,44.59,2.36,80.96,27.06,34.58,78.26,69.0,0.0,23.0,8.96,45.029999999999994,76.95,21.450000000000003,37.309999999999995
411,2018-02-16,11.78,21.32,44.59,2.0,80.96,26.73,34.58,73.1,64.86,9.31,20.25,8.16,46.169999999999995,73.71000000000001,55.00000000000001,34.03
412,2018-02-17,7.6,16.12,37.24,1.2,51.92,32.01,36.86,57.62,61.41,10.64,17.75,7.68,39.33,63.18000000000001,0.0,28.7
413,2018-02-18,12.8,16.38,32.83,2.96,43.35,26.4,38.0,58.96,70.56,0.0,19.75,12.78,41.18,65.61,0.0,28.29
414,2018-02-19,18.56,21.58,43.12,3.2,62.9,28.05,31.92,71.28,64.8,28.000000000000004,20.25,12.78,52.199999999999996,74.52000000000001,18.33,35.669999999999995
415,2018-02-20,33.28,25.48,45.08,3.08,76.5,28.05,30.78,80.96,66.96,13.44,22.25,13.86,53.36,77.76,0.0,38.129999999999995
416,2018-02-21,64.0,24.96,44.59,2.64,79.05,30.69,30.02,75.68,63.36,20.160000000000004,22.5,9.9,55.099999999999994,78.57000000000001,26.79,39.769999999999996
417,2018-02-22,40.32,24.18,47.53,2.28,77.35,29.37,29.26,76.56,68.39999999999999,13.44,22.0,14.4,50.459999999999994,77.76,0.0,39.36
418,2018-02-23,26.88,21.84,43.61,2.0,74.8,25.08,33.06,79.2,66.96,13.44,22.25,13.14,44.08,72.09,18.33,34.44
419,2018-02-24,18.56,17.42,37.73,1.32,47.6,25.41,33.44,56.32,56.88,0.0,17.25,13.32,37.12,64.80000000000001,21.619999999999997,28.7
420,2018-02-25,13.5,18.76,34.68,2.88,47.85,28.16,33.599999999999994,65.8,57.12000000000001,0.0,24.65,16.79,38.86,69.72,51.62,31.39
421,2018-02-26,18.0,26.6,46.92,3.64,75.69,25.92,29.4,85.53999999999998,61.2,23.1,29.0,23.0,55.099999999999994,82.17,36.54,40.85
422,2018-02-27,17.55,26.880000000000006,49.47,2.72,79.17,27.52,27.3,94.0,57.8,15.510000000000002,27.55,18.17,53.36,83.0,22.04,42.57
423,2018-02-28,18.0,26.6,48.45,2.4,81.78,26.56,26.6,91.18,59.84,15.84,28.42,14.49,52.779999999999994,81.33999999999999,22.04,41.71
424,2018-03-01,45.0,28.000000000000004,48.45,2.6,80.91,29.12,25.2,88.36,64.60000000000001,0.0,20.59,2.3000000000000003,50.459999999999994,81.33999999999999,19.139999999999997,41.71
425,2018-03-02,39.6,23.24,47.43,2.28,73.08,26.88,25.9,74.25999999999998,59.16,0.0,20.3,2.53,44.66,77.19,19.72,36.98
426,2018-03-03,25.2,18.200000000000006,41.82,1.4,46.11,27.52,26.6,64.86,52.36000000000001,0.0,14.79,2.3000000000000003,37.12,67.22999999999999,0.0,32.25
427,2018-03-04,27.06,18.48,35.7,3.12,51.04,31.0,29.24,59.84,58.290000000000006,0.0,16.240000000000002,2.4,43.5,68.06,0.0,30.34
428,2018-03-05,32.8,24.08,49.47,4.0,80.08,27.28,26.180000000000003,81.84,60.97000000000001,0.0,18.76,3.12,55.67999999999999,78.72,16.830000000000002,40.18
429,2018-03-06,35.66999999999999,26.040000000000006,49.47,2.92,85.36,26.97,24.14,86.24,58.290000000000006,0.0,18.76,2.64,56.26,82.0,51.0,38.949999999999996
430,2018-03-07,37.31,24.92,46.92,2.6,80.08,27.9,24.48,80.96,58.290000000000006,18.24,19.040000000000006,2.64,53.36,80.36,16.830000000000002,38.949999999999996
431,2018-03-08,36.49,24.360000000000007,46.41,2.52,88.0,26.97,25.500000000000004,78.32000000000002,60.3,28.12,20.160000000000004,2.4,52.779999999999994,81.17999999999999,26.01,38.54
432,2018-03-09,31.57,22.96,48.45,2.44,80.96,27.59,25.16,79.2,56.28,19.38,17.92,2.4,48.72,76.25999999999999,17.85,38.129999999999995
433,2018-03-10,23.78,16.8,42.33,1.36,47.52,25.73,25.16,56.32,54.27,0.0,13.44,2.64,38.279999999999994,64.78,0.0,29.52
434,2018-03-11,20.35,15.34,32.83,3.04,46.48,24.6,31.15,53.55,58.290000000000006,0.0,17.05,3.640000000000001,37.52,65.60000000000001,0.0,29.93
435,2018-03-12,29.23,21.58,45.57,3.72,78.85,26.1,28.0,72.25,67.0,19.0,20.46,3.640000000000001,56.00000000000001,76.80000000000001,21.5,38.54
436,2018-03-13,29.97,22.36,47.04,2.8000000000000003,77.19,25.8,26.95,77.35,62.98,18.81,19.84,3.3600000000000003,50.400000000000006,76.80000000000001,21.5,38.129999999999995
437,2018-03-14,27.75,21.84,43.61,2.52,80.50999999999998,26.1,26.6,75.64999999999998,58.290000000000006,9.5,19.84,2.8000000000000003,49.28,75.2,29.24,36.9
438,2018-03-15,29.6,20.8,46.06,2.4,76.36,27.6,25.55,75.64999999999998,60.97000000000001,0.0,20.46,3.640000000000001,49.84,74.4,0.0,38.129999999999995
439,2018-03-16,28.12,20.8,43.12,2.04,70.55,27.6,26.25,68.0,54.94000000000001,0.0,31.0,4.760000000000002,40.88,70.4,29.669999999999998,33.62
440,2018-03-17,18.13,16.64,36.26,1.24,45.65,22.8,26.25,51.0,52.93,11.4,24.8,6.16,36.400000000000006,62.400000000000006,0.0,27.88
441,2018-03-18,27.3,18.48,31.36,3.04,46.11,28.21,26.73,64.4,57.27,17.4,21.7,20.79,40.599999999999994,67.24,22.96,31.08
442,2018-03-19,41.16,25.480000000000004,46.55,3.72,81.78,29.76,24.75,82.8,63.48,14.499999999999998,24.49,22.77,57.99999999999999,80.36,19.040000000000003,39.9
443,2018-03-20,38.64,26.040000000000006,47.04,2.88,78.3,27.9,23.1,80.96000000000002,61.41,14.21,23.25,26.73,54.519999999999996,82.0,19.040000000000003,40.32
444,2018-03-21,35.28,24.64,45.57,2.52,84.39,27.59,25.08,81.88000000000002,65.55,14.21,22.01,36.63,53.36,80.36,18.48,41.58
445,2018-03-22,38.22,24.92,44.59,2.4,82.65,30.38,24.09,92.0,66.24,0.0,22.63,50.49,53.94,78.72,19.6,38.64
446,2018-03-23,34.86,21.56,44.59,2.12,78.3,25.11,23.43,75.44,60.03,15.079999999999998,21.39,70.29,45.239999999999995,74.61999999999999,20.160000000000004,37.379999999999995
447,2018-03-24,25.2,16.520000000000003,37.73,1.16,44.37,26.97,26.07,61.64,60.72,0.0,16.74,99.0,40.599999999999994,64.78,0.0,31.08
448,2018-03-25,28.4,15.66,34.68,3.0,45.36,28.16,33.44,63.19,64.02,0.0,16.200000000000006,77.75999999999998,44.4,65.60000000000001,0.0,31.159999999999997
449,2018-03-26,35.2,23.49,48.45,3.8,78.11999999999998,31.04,30.02,79.21000000000002,64.68,0.0,18.09,56.64,57.599999999999994,76.80000000000001,0.0,39.36
450,2018-03-27,36.8,24.57,51.0,3.08,84.0,31.36,29.26,82.77,57.42,7.649999999999999,18.09,40.32,57.0,78.4,17.15,41.0
451,2018-03-28,35.6,23.22,47.43,2.56,81.48,31.04,30.02,81.88,60.72000000000001,7.8,17.82,31.68,57.0,77.60000000000001,34.3,39.769999999999996
452,2018-03-29,31.6,22.41,49.98,2.24,74.75999999999998,28.8,31.54,79.21000000000002,56.76000000000001,0.0,17.55,31.68,51.6,75.2,34.3,38.129999999999995
453,2018-03-30,26.4,19.44,46.92,2.16,68.88,26.88,30.78,66.75,53.46,8.25,14.04,40.32,48.6,68.8,18.13,35.26
454,2018-03-31,20.4,15.39,36.72,1.24,46.2,26.24,38.0,54.29,50.82,9.15,13.5,40.32,39.0,61.6,20.58,27.06
455,2018-04-01,18.4,16.200000000000006,29.64,2.76,41.4,25.28,35.2,48.4,53.76,0.0,4.2,39.0,34.16,55.89,0.0,30.099999999999998
456,2018-04-02,30.8,24.57,48.36,4.0,83.7,25.28,28.0,66.88,64.0,0.0,4.760000000000002,25.0,57.339999999999996,70.47,37.0,41.28
457,2018-04-03,31.6,26.46,49.4,3.08,81.0,25.92,29.6,73.04,58.24,4.9,5.040000000000001,27.0,61.0,74.52000000000001,0.0,42.57
458,2018-04-04,34.4,25.380000000000006,49.4,2.72,85.5,27.52,28.4,72.16,57.6,4.9,5.32,20.0,59.17,72.9,0.0,39.99
459,2018-04-05,35.2,25.65,47.32,2.44,81.9,27.2,32.0,76.56,56.32,9.8,5.32,38.0,55.51,74.52000000000001,12.209999999999999,39.99
460,2018-04-06,30.4,22.950000000000006,47.32,2.32,78.3,26.56,32.800000000000004,64.24,55.04,0.0,5.040000000000001,58.0,47.58,69.66000000000001,12.58,36.98
461,2018-04-07,22.0,17.82,40.56,1.32,45.9,26.56,34.800000000000004,46.64,51.84,0.0,4.2,100.0,39.65,60.75000000000001,14.06,30.96
462,2018-04-08,30.08,18.36,36.4,2.96,43.61,26.97,43.0,60.14,55.25,0.0,7.0200000000000005,63.36,39.65,63.959999999999994,0.0,33.97
463,2018-04-09,46.06,26.19,50.44000000000001,3.72,77.43,25.11,38.27,83.42,61.75,8.16,8.58,33.44,57.339999999999996,77.08,0.0,43.0
464,2018-04-10,44.65,26.19,48.88,3.16,89.0,24.49,32.25,80.50999999999998,59.15,0.0,8.19,36.08,59.17,76.25999999999999,14.08,43.0
465,2018-04-11,46.06,26.46,46.8,2.64,80.1,24.49,31.82,97.0,61.1,8.4,8.97,26.4,59.78,77.89999999999999,14.52,40.85
466,2018-04-12,47.0,25.65,46.28,2.48,83.66,25.42,29.67,92.15,60.45,8.4,10.14,21.12,50.629999999999995,77.08,19.36,39.99
467,2018-04-13,42.3,22.68,46.8,2.28,74.76,23.25,31.82,74.69,55.25,0.0,9.36,25.52,45.14,71.33999999999999,14.52,39.13
468,2018-04-14,30.55,16.740000000000002,38.48,1.28,41.83,24.49,36.98,59.17,50.05,10.08,12.48,41.36,39.04,60.68,0.0,32.68
469,2018-04-15,33.120000000000005,18.48,36.04,2.8000000000000003,41.76,25.11,35.88,65.28,58.5,0.0,11.7,21.73,45.26,63.99,0.0,33.18
470,2018-04-16,43.7,27.160000000000004,50.88,3.6,71.34,23.87,33.15,81.6,58.5,38.0,11.25,11.13,57.66,72.9,20.150000000000002,39.48
471,2018-04-17,45.54,28.000000000000004,53.0,3.04,77.42999999999998,24.8,29.64,86.39999999999998,61.75,0.0,11.25,10.6,59.519999999999996,74.52000000000001,27.3,41.16
472,2018-04-18,44.62000000000001,27.44,49.29,2.72,86.13,22.94,27.3,83.52,57.85,0.0,11.7,9.54,58.28,74.52000000000001,21.45,40.32
473,2018-04-19,42.78,26.6,48.76000000000001,2.4,79.17,24.8,26.52,85.44,63.05,13.3,12.15,10.07,55.18,74.52000000000001,31.85,39.9
474,2018-04-20,40.94000000000001,23.520000000000003,45.05,2.04,74.82,23.87,27.3,79.67999999999998,55.25,13.68,14.4,11.66,47.12,69.66000000000001,32.5,35.28
475,2018-04-21,23.46,18.200000000000006,37.63,1.12,40.02,31.0,28.47,59.52,53.95,0.0,13.95,14.84,40.3,59.940000000000005,25.35,28.98
476,2018-04-22,28.35,17.55,33.660000000000004,2.6,41.65,35.28,34.4,64.32,55.9,0.0,31.85,9.62,40.95,63.91,0.0,32.68
477,2018-04-23,42.75,25.65,47.94,3.56,73.95,29.88,32.0,82.56,59.8,0.0,34.58,6.29,60.480000000000004,77.19,23.04,41.28
478,2018-04-24,44.55,25.65,48.96,2.76,75.64999999999998,32.4,32.800000000000004,87.36,59.8,19.72,39.13,5.92,62.37,80.50999999999999,20.16,41.28
479,2018-04-25,43.65,26.73,45.39,2.52,72.25,33.48,28.4,83.52,63.05,0.0,40.04,5.18,57.33,79.67999999999999,20.16,41.28
480,2018-04-26,43.2,25.380000000000006,43.35,2.28,78.2,34.2,29.200000000000006,81.6,64.35000000000001,0.0,44.59,4.44,56.07,83.0,0.0,38.7
481,2018-04-27,36.45,22.68,42.84,2.24,68.0,33.48,27.200000000000006,72.0,55.25,0.0,80.08,4.07,48.51,69.72,24.0,36.12
482,2018-04-28,23.4,16.740000000000002,34.68,1.28,38.25,32.4,30.4,60.48,52.0,0.0,91.0,5.55,42.21,58.099999999999994,19.2,30.099999999999998
483,2018-04-29,24.2,18.200000000000006,30.6,2.56,40.67,33.0,34.800000000000004,61.1,51.24,15.12,100.0,4.86,46.15,60.800000000000004,12.48,28.98
484,2018-04-30,41.8,26.320000000000004,47.94,3.6,68.89,30.03,32.800000000000004,84.6,54.9,12.24,80.0,2.97,62.400000000000006,72.8,20.48,40.32
485,2018-05-01,40.92,26.040000000000006,49.47,3.36,81.33999999999997,31.020000000000003,22.8,93.06,60.39,25.92,100.0,20.790000000000006,50.050000000000004,78.4,6.4,41.58
486,2018-05-02,43.12,25.480000000000004,46.41,2.72,80.50999999999998,29.700000000000006,21.6,94.0,56.12,17.28,87.0,17.55,50.050000000000004,78.4,9.6,38.22
487,2018-05-03,41.36,24.08,46.41,2.64,73.03999999999998,31.020000000000003,20.4,92.12,59.78,17.64,78.0,16.740000000000002,49.4,76.80000000000001,0.0,38.22
488,2018-05-04,37.4,22.680000000000003,44.37,2.96,69.72,29.700000000000006,21.6,82.72,54.9,36.0,76.0,21.6,43.550000000000004,72.8,6.4,36.12
489,2018-05-05,21.12,17.92,35.7,1.64,39.84,30.03,23.6,62.98,50.63,0.0,90.0,22.14,39.0,62.400000000000006,15.36,31.5
490,2018-05-06,27.28,17.01,33.28,3.0,42.5,29.45,28.7,64.38,57.6,0.0,60.16,25.22,40.300000000000004,63.99,10.56,29.93
491,2018-05-07,42.68,24.3,47.84,4.0,76.5,29.76,25.83,80.91,58.2,0.0,49.92,17.42,53.95,76.63000000000001,11.44,38.54
492,2018-05-08,43.12,25.65,50.96,3.12,82.45,28.83,24.6,80.91,58.2,0.0,41.6,16.64,56.550000000000004,75.84,8.8,39.36
493,2018-05-09,43.56,25.380000000000006,48.88,2.92,85.0,29.14,24.19,79.17,57.0,0.0,39.68,16.64,52.0,79.0,8.8,39.36
494,2018-05-10,44.0,24.840000000000003,47.32,2.72,82.45,29.14,23.78,80.04,54.6,14.06,37.76,16.64,48.1,76.63000000000001,11.88,39.769999999999996
495,2018-05-11,37.84,21.87,47.84,2.24,69.7,28.52,22.14,69.6,55.2,0.0,36.48,15.6,41.6,71.89,18.04,34.44
496,2018-05-12,19.8,15.93,36.4,1.28,43.35,28.52,23.78,54.81,51.6,0.0,39.04,26.0,37.7,60.830000000000005,22.0,29.11
497,2018-05-13,19.76,15.39,31.11,2.64,41.28,29.76,27.200000000000006,52.0,48.13999999999999,0.0,31.68,16.1,36.720000000000006,60.800000000000004,20.5,26.88
498,2018-05-14,33.06,23.49,46.92,3.92,76.53999999999998,28.83,26.4,71.2,57.99999999999999,0.0,27.84,13.11,57.120000000000005,76.0,27.88,41.16
499,2018-05-15,34.2,24.03,51.0,3.0,83.42,28.52,22.4,68.8,51.04,14.21,23.52,9.89,57.800000000000004,77.60000000000001,24.599999999999998,42.0
500,2018-05-16,30.78,24.3,46.92,2.96,83.42,27.9,22.4,71.2,51.62,28.42,23.04,12.88,56.440000000000005,78.4,16.4,38.22
501,2018-05-17,33.44,24.3,46.41,2.6,84.28,27.9,21.200000000000006,69.60000000000001,54.52,14.499999999999998,22.08,13.11,61.2,75.2,0.0,40.74
502,2018-05-18,30.02,21.87,43.35,2.24,77.4,30.38,22.4,63.2,54.52,0.0,21.6,13.57,48.28,72.8,33.62,34.86
503,2018-05-19,17.1,15.93,34.68,1.28,41.28,28.52,22.4,44.8,46.4,0.0,20.64,18.630000000000006,37.400000000000006,59.2,0.0,28.98
504,2018-05-20,18.87,17.98,32.64,2.72,40.32,29.76,26.46,51.03,58.8,0.0,18.62,14.91,47.57,62.410000000000004,0.0,31.919999999999998
505,2018-05-21,30.71,26.97,47.43,3.64,73.92,31.0,26.88,63.99,53.4,0.0,16.72,12.39,62.48,75.05,16.0,39.9
506,2018-05-22,34.41,28.42,46.41,3.12,79.8,26.97,26.88,68.04,55.8,0.0,15.2,10.08,63.19,75.05,80.0,38.22
507,2018-05-23,29.97,28.42,44.88,2.68,84.0,28.52,24.78,68.04,56.4,7.649999999999999,15.2,11.13,64.61,75.84,16.0,38.22
508,2018-05-24,29.23,26.1,45.39,2.4,76.44,27.9,22.68,63.18000000000001,55.2,0.0,14.82,11.97,61.059999999999995,73.47,16.8,38.64
509,2018-05-25,24.42,22.91,44.37,2.24,68.03999999999999,28.52,23.52,68.85000000000001,56.4,0.0,13.68,11.55,48.28,69.52000000000001,17.6,33.18
510,2018-05-26,15.54,17.689999999999994,35.19,1.32,41.16,26.04,28.14,52.65000000000001,51.6,0.0,13.68,14.49,46.86,61.620000000000005,0.0,28.56
